"ID","Genotype","site","year","SowingDate","yield_sim"
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2097","15-apr",4425.76924655346
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2098","15-apr",4428.71340151926
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2099","15-apr",4478.22216029167
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2100","15-apr",4479.20097342552
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2101","15-apr",4514.32398190285
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2102","15-apr",4514.34930095821
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2103","15-apr",4542.9889488895
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2104","15-apr",4503.2554586543
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2105","15-apr",4541.71391803084
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2106","15-apr",4631.55043368372
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2107","15-apr",4630.8009640501
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2108","15-apr",4518.21026970861
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2109","15-apr",4625.06627254111
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2110","15-apr",4613.46462914365
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2111","15-apr",4569.90610494751
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2112","15-apr",4629.60193708723
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2113","15-apr",4650.99511908618
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2114","15-apr",4647.07446409424
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2115","15-apr",4667.14529766488
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2116","15-apr",4636.29016642508
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2117","15-apr",4657.43512781279
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2118","15-apr",4679.90310089601
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2119","15-apr",4673.55664756806
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2120","15-apr",4670.93122374246
"Soybean-Onaga-Fut-15-apr-MG3","Generic_MG3","Onaga","2121","15-apr",0
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2022","15-apr",4694.35724257289
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2023","15-apr",4643.6352987097
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2024","15-apr",4590.93081699209
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2025","15-apr",4511.67496121539
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2026","15-apr",4493.38769473112
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2027","15-apr",4387.10855989792
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2028","15-apr",4323.85856594056
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2029","15-apr",4239.80700435862
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2030","15-apr",4195.33888020228
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2031","15-apr",4130.50367308015
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2032","15-apr",4070.25347857006
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2033","15-apr",3980.10703452013
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2034","15-apr",3920.71738435936
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2035","15-apr",3884.32815974304
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2036","15-apr",3814.52420445305
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2037","15-apr",3768.68329026044
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2038","15-apr",3715.49811357424
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2039","15-apr",3672.18449519693
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2040","15-apr",3600.24542302823
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2041","15-apr",3605.11245766158
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2042","15-apr",3587.32438947916
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2043","15-apr",3566.25635298794
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2044","15-apr",3545.69998782772
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2045","15-apr",3529.81819761008
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2046","15-apr",3512.3400108117
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2047","15-apr",3567.85085819873
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2048","15-apr",3517.5638189981
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2049","15-apr",3494.54788199187
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2050","15-apr",3473.88302693336
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2051","15-apr",3487.56239966626
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2052","15-apr",3422.9447584993
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2053","15-apr",3371.49536212104
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2054","15-apr",3384.2807357581
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2055","15-apr",3324.27301920552
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2056","15-apr",3276.49829952131
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2057","15-apr",3222.42435408907
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2058","15-apr",3164.03357793134
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2059","15-apr",3122.8764392253
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2060","15-apr",3108.85689068277
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2061","15-apr",3136.92854263726
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2062","15-apr",3186.73391277829
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2063","15-apr",3185.37757343077
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2064","15-apr",3177.6117589855
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2065","15-apr",3184.52248150552
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2066","15-apr",3185.39124970725
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2067","15-apr",3197.59104394762
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2068","15-apr",3181.04513826171
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2069","15-apr",3188.45956557215
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2070","15-apr",3229.55500956389
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2071","15-apr",3230.67138256895
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2072","15-apr",3185.96483583153
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2073","15-apr",3291.4449354972
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2074","15-apr",3293.91106644501
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2075","15-apr",3296.42273688528
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2076","15-apr",3292.22985410811
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2077","15-apr",3279.71571290903
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2078","15-apr",3282.63906470813
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2079","15-apr",3326.63886664751
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2080","15-apr",3293.25418916914
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2081","15-apr",3354.73589920648
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2082","15-apr",3358.50095955411
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2083","15-apr",3362.48245833171
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2084","15-apr",3372.31927285636
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2085","15-apr",3383.88158208813
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2086","15-apr",3387.483564328
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2087","15-apr",3468.55468108011
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2088","15-apr",3389.02731370919
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2089","15-apr",3502.90771558979
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2090","15-apr",3506.94151387633
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2091","15-apr",3511.34629150266
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2092","15-apr",3510.06859567163
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2093","15-apr",3535.75565212118
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2094","15-apr",3527.06427518852
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2095","15-apr",3531.60855467041
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2096","15-apr",3542.35369890861
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2097","15-apr",3586.38139719368
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2098","15-apr",3588.99947602172
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2099","15-apr",3590.40519733562
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2100","15-apr",3628.28192267954
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2101","15-apr",3629.39829156253
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2102","15-apr",3630.12633853369
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2103","15-apr",3631.1592400008
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2104","15-apr",3626.15603477486
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2105","15-apr",3676.86901243176
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2106","15-apr",3713.2470402979
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2107","15-apr",3713.39690536812
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2108","15-apr",3636.54764180247
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2109","15-apr",3742.07232221577
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2110","15-apr",3742.68495142671
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2111","15-apr",3727.93711520871
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2112","15-apr",3717.91954585006
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2113","15-apr",3769.15831428952
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2114","15-apr",3811.96167017603
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2115","15-apr",3821.51370241462
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2116","15-apr",3751.07407141709
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2117","15-apr",3815.49461664442
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2118","15-apr",3854.17705542477
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2119","15-apr",3849.54639069527
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2120","15-apr",3800.55034004725
"Soybean-Onaga-Fut-15-apr-MG4","Generic_MG4","Onaga","2121","15-apr",0
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2022","15-apr",4958.35241183449
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2023","15-apr",4905.90346716549
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2024","15-apr",4851.72443369143
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2025","15-apr",4781.90737001675
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2026","15-apr",4801.09559786683
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2027","15-apr",4704.0236796836
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2028","15-apr",4637.43465433173
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2029","15-apr",4559.37062295724
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2030","15-apr",4484.84301741219
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2031","15-apr",4419.74307559498
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2032","15-apr",4348.47939438358
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2033","15-apr",4246.59988750453
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2034","15-apr",4200.64403877398
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2035","15-apr",4117.68532337901
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2036","15-apr",4038.59862784368
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2037","15-apr",3993.61407391477
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2038","15-apr",3903.84284255576
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2039","15-apr",3836.29538618754
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2040","15-apr",3780.51961567542
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2041","15-apr",3694.31564006885
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2042","15-apr",3687.75720645258
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2043","15-apr",3623.81202900167
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2044","15-apr",3590.45826544971
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2045","15-apr",3532.96625246937
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2046","15-apr",3494.62233054466
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2047","15-apr",3463.98634124086
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2048","15-apr",3427.00602437038
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2049","15-apr",3373.43438564163
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2050","15-apr",3349.91987315354
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2051","15-apr",3337.03874595801
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2052","15-apr",3245.86499425219
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2053","15-apr",3221.84555622756
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2054","15-apr",3130.18748569121
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2055","15-apr",3055.93057717918
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2056","15-apr",2991.72956847248
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2057","15-apr",2901.17034678148
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2058","15-apr",2846.89750333061
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2059","15-apr",2773.94378704648
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2060","15-apr",2719.75228362517
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2061","15-apr",2695.30608027975
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2062","15-apr",2686.34322286855
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2063","15-apr",2668.65176104058
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2064","15-apr",2654.3981760258
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2065","15-apr",2670.34205667661
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2066","15-apr",2673.51213651096
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2067","15-apr",2675.20626430606
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2068","15-apr",2654.45998477207
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2069","15-apr",2677.20486033767
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2070","15-apr",2663.40502689094
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2071","15-apr",2664.51131019183
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2072","15-apr",2661.8877352629
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2073","15-apr",2709.39593048301
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2074","15-apr",2729.46885423872
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2075","15-apr",2728.14562227082
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2076","15-apr",2710.44622417828
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2077","15-apr",2730.70342111867
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2078","15-apr",2732.93004973496
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2079","15-apr",2735.0421320231
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2080","15-apr",2741.45286118125
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2081","15-apr",2739.62431772622
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2082","15-apr",2726.11859561865
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2083","15-apr",2789.25616944325
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2084","15-apr",2736.38638938139
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2085","15-apr",2805.13640927134
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2086","15-apr",2807.81918816181
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2087","15-apr",2810.48469156359
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2088","15-apr",2809.09703920925
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2089","15-apr",2795.36297374589
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2090","15-apr",2798.53731849554
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2091","15-apr",2802.06052451649
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2092","15-apr",2801.61051159804
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2093","15-apr",2828.55793810914
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2094","15-apr",2832.28586461294
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2095","15-apr",2852.47305495087
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2096","15-apr",2835.48833339182
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2097","15-apr",2886.73302187448
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2098","15-apr",2888.88242516517
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2099","15-apr",2890.74996784084
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2100","15-apr",2912.53879121863
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2101","15-apr",2914.12797833063
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2102","15-apr",2915.44550299553
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2103","15-apr",2912.91894028509
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2104","15-apr",2914.04220916261
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2105","15-apr",2914.07385671632
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2106","15-apr",2914.92173813584
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2107","15-apr",2898.86647536732
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2108","15-apr",2926.80776070022
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2109","15-apr",2920.8565065724
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2110","15-apr",2966.80453709821
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2111","15-apr",2968.79784859953
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2112","15-apr",2912.49778679893
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2113","15-apr",2971.46453496634
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2114","15-apr",2971.23121335011
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2115","15-apr",2980.68323735841
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2116","15-apr",2977.10203621186
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2117","15-apr",2980.74218882778
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2118","15-apr",2998.00270782093
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2119","15-apr",2996.76322077035
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2120","15-apr",2974.99389752057
"Soybean-Onaga-Fut-15-apr-MG5","Generic_MG5","Onaga","2121","15-apr",0
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2022","15-apr",4510.1581537629
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2023","15-apr",4473.25563044496
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2024","15-apr",4423.42966576911
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2025","15-apr",4392.01394224411
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2026","15-apr",4337.61845892033
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2027","15-apr",4281.96597809613
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2028","15-apr",4227.98195563413
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2029","15-apr",4237.30402034502
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2030","15-apr",4190.76261814584
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2031","15-apr",4133.50298129041
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2032","15-apr",4102.55676374181
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2033","15-apr",4041.77743245491
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2034","15-apr",3981.5966443414
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2035","15-apr",3921.50496634654
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2036","15-apr",3889.76554392114
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2037","15-apr",3825.02550278889
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2038","15-apr",3810.37198069177
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2039","15-apr",3752.20980655252
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2040","15-apr",3717.26407422284
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2041","15-apr",3662.9104571294
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2042","15-apr",3616.2607779842
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2043","15-apr",3566.6893286083
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2044","15-apr",3519.66725509694
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2045","15-apr",3493.48338194082
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2046","15-apr",3453.77040190995
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2047","15-apr",3420.78079475963
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2048","15-apr",3381.16899267881
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2049","15-apr",3408.70306449248
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2050","15-apr",3369.15834265596
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2051","15-apr",3333.90610533098
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2052","15-apr",3283.54631063622
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2053","15-apr",3228.43599767494
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2054","15-apr",3152.82823862541
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2055","15-apr",3076.11949816087
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2056","15-apr",3009.02730049345
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2057","15-apr",2929.62796527394
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2058","15-apr",2853.90794585669
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2059","15-apr",2811.26530704431
"Soybean-Onaga-Fut-15-apr-MG6","Generic_MG6","Onaga","2060","15-apr",2682.47260501455
