"ID","genotype","site","year","population","SowDate","Harvest","CheckpointID","SimulationID","Zone","Clock.Today","Soybean.Phenology.Stage","Soybean.Phenology.CurrentStageName","Soybean.AboveGround.Wt","Yield","Soybean.Grain.Size","Soybean.Grain.Number","Soybean.Total.Wt","Soybean.Leaf.FRGR","Soybean.Leaf.Fw","Soybean.Leaf.Photosynthesis.FT","Soybean.Leaf.Photosynthesis.FW","Soybean.WaterUptake(1)","Soybean.WaterUptake(2)","Soybean.WaterUptake(3)","Soybean.WaterUptake(4)","Soybean.WaterUptake(5)","Soybean.WaterUptake(6)","Soybean.WaterUptake(7)","Soybean.WaterUptake(8)","Soybean.WaterUptake(9)","Soybean.WaterUptake(10)","Date"
"Eri19_MG5_25_26-jun_18-nov","Generic_MG5","Erie",2019,25,"26-jun","18-nov",1,1,"paddock","2019-08-12 12:00:00",4.02476182972295,"StartFlowering",293.013129572818,0,0,0,401.387817003891,1,1,1,1,1.15550839071874,1.12134230880202,0.99137721951257,0.626276605161191,0.486399667653856,0.362064268084533,0.23762383606871,0,0,0,2019-08-12
"Hes04_MG4_34_26-jun_25-oct","Generic_MG4","Hesston",2004,34,"26-jun","25-oct",1,1,"paddock","2004-08-13 12:00:00",4.0210187599783,"StartFlowering",300.381269437379,0,0,0,409.041031570189,0.884999990463257,1,0.884999990463257,1,1.23086910568891,0.872432928514357,0.58965264874739,0.415426059906773,0.375884664305017,0.358759637508305,0.260430087769978,0,0,0,2004-08-13
"Hes04_MG5_34_26-jun_25-oct","Generic_MG5","Hesston",2004,34,"26-jun","25-oct",1,1,"paddock","2004-08-19 12:00:00",4.02598400742433,"StartFlowering",374.876529391441,0,0,0,511.820008799939,1,1,1,1,1.54769505849027,1.21390295810603,0.852229209581836,0.590778181855994,0.552800355669749,0.545032074714568,0.485009707074709,0.316335950977683,0,0,2004-08-19
"Hes05_MG4_34_07-jun_18-oct","Generic_MG4","Hesston",2005,34,"07-jun","18-oct",1,1,"paddock","2005-07-27 12:00:00",4.0355088135955,"StartFlowering",362.056546662093,0,0,0,487.912962799244,0.92000002861023,1,0.92000002861023,1,0.71292440653434,0.673221515303717,0.561415110967308,0.425027405475981,0.46988303809611,0.523856043169807,0.495559532633109,0.113044645080924,0,0,2005-07-27
"Hes05_MG5_34_07-jun_18-oct","Generic_MG5","Hesston",2005,34,"07-jun","18-oct",1,1,"paddock","2005-08-04 12:00:00",4.01067506413099,"StartFlowering",436.135695388836,0,0,0,584.947149105005,0.945000076293945,0.410171630578373,0.945000076293945,0.410171630578373,0.0432361130302351,0.470606434001763,0.433777503401614,0.333118228112936,0.389913085277172,0.457406949478413,0.444857491502988,0.446975876174018,0.247539887738125,0,2005-08-04
"Hes06_MG4_34_26-jun_01-nov","Generic_MG4","Hesston",2006,34,"26-jun","01-nov",1,1,"paddock","2006-08-12 12:00:00",4.07458543493095,"StartFlowering",236.285437084277,0,0,0,308.901686113805,1,0.45785908524288,1,0.45785908524288,0,0.34604706940392,0.49757157149587,0.435458043621193,0.516380777587633,0.57794978015493,0.36625241159463,0,0,0,2006-08-12
"Hes06_MG5_34_26-jun_01-nov","Generic_MG5","Hesston",2006,34,"26-jun","01-nov",1,1,"paddock","2006-08-17 12:00:00",4.05838432960457,"StartFlowering",281.499404542512,0,0,0,366.70612449439,1,0.714295975809945,1,0.714295975809945,0,0.270416583890956,0.413161847326676,0.3659259668548,0.449598457423787,0.520098100187561,0.497888988496847,0.19432328563394,0,0,2006-08-17
"Hes07_MG3_34_11-jun_10-oct","Generic_MG3","Hesston",2007,34,"11-jun","10-oct",1,1,"paddock","2007-07-24 12:00:00",4.00723891244344,"StartFlowering",254.692308374949,0,0,0,340.972400937977,1,0.819144941747252,1,0.819144941747252,0.134594810696214,0.747035033415704,0.767859426667522,0.558717871489936,0.578346570815417,0.619651390002785,0.111663534810801,0,0,0,2007-07-24
"Hes07_MG4_34_11-jun_10-oct","Generic_MG4","Hesston",2007,34,"11-jun","10-oct",1,1,"paddock","2007-07-30 12:00:00",4.01025544047952,"StartFlowering",319.370170562618,0,0,0,426.176547612842,1,1,1,1,2.58503227699246,0.96275671488938,0.552669153698016,0.407499426678056,0.439955106334134,0.489884698944727,0.46510339682794,0.0412302379763633,0,0,2007-07-30
"Hes07_MG5_34_11-jun_10-oct","Generic_MG5","Hesston",2007,34,"11-jun","10-oct",1,1,"paddock","2007-08-06 12:00:00",4.05355828673033,"StartFlowering",418.417843344497,0,0,0,562.026764689773,1,0.708765593038893,1,0.708765593038893,1.27539306530797,1.12633634998515,0.505350776432084,0.363999489202837,0.411746207097224,0.47819806503682,0.463015532366535,0.451996627261139,0.0836409421985453,0,2007-08-06
"Hes08_MG3_34_04-jun_30-oct","Generic_MG3","Hesston",2008,34,"04-jun","30-oct",1,1,"paddock","2008-07-20 12:00:00",4.06764333697696,"StartFlowering",301.97618276361,0,0,0,410.821950190385,1,0.82413356381657,1,0.82413356381657,1.04340112531342,0.818990743973853,0.78582926795562,0.5587477205672,0.568520253664274,0.597452175661684,0.288807311855175,0,0,0,2008-07-20
"Hes08_MG4_34_04-jun_30-oct","Generic_MG4","Hesston",2008,34,"04-jun","30-oct",1,1,"paddock","2008-07-27 12:00:00",4.07058594610589,"StartFlowering",376.59496516571,0,0,0,509.521096683344,1,0.649403235989941,1,0.649403235989941,0.907299021468553,0.58672656085348,0.606309710992883,0.439163896262545,0.469283143377613,0.516211313744361,0.490507272081837,0.262616750417228,0,0,2008-07-27
"Hes08_MG5_34_04-jun_30-oct","Generic_MG5","Hesston",2008,34,"04-jun","30-oct",1,1,"paddock","2008-08-03 12:00:00",4.03780158365556,"StartFlowering",453.057970929198,0,0,0,610.709023695479,0.945000076293945,0.487078903415354,0.945000076293945,0.487078903415354,0.513084044706527,0.431713419901072,0.473950569736165,0.348503757396093,0.39075037661627,0.448812594318613,0.436873953808476,0.444642163749241,0.336488663020095,0,2008-08-03
"Hes09_MG4_34_25-jun_04-nov","Generic_MG4","Hesston",2009,34,"25-jun","04-nov",1,1,"paddock","2009-08-12 12:00:00",4.07740977208279,"StartFlowering",306.165878400836,0,0,0,414.886225318855,1,0.638926860208502,1,0.638926860208502,0.611578571596056,0.665472123411452,0.613249831490422,0.470762572304839,0.525505329099022,0.570629997660289,0.441567112302619,0,0,0,2009-08-12
"Hes09_MG5_34_25-jun_04-nov","Generic_MG5","Hesston",2009,34,"25-jun","04-nov",1,1,"paddock","2009-08-17 12:00:00",4.0726726952974,"StartFlowering",362.313717330096,0,0,0,488.827331248468,1,0.734662569946023,1,0.734662569946023,0.900836348447103,0.527485774927565,0.512542707489422,0.397183273443695,0.458275118092322,0.513924193158431,0.489522585642654,0.262616750417228,0,0,2009-08-17
"Kir17_MG4_35_12-may_12-oct","Generic_MG4","Kiro",2017,35,"12-may","12-oct",1,1,"paddock","2017-07-13 12:00:00",4.04569222452435,"StartFlowering",505.03869429646,0,0,0,694.520870472854,1,0.817698616807152,1,0.817698616807152,0.691815302626965,1.21811571135041,0.865437358068382,0.583786253847671,0.511984027940247,0.526791696852021,0.495342886509945,0.496128929148978,0.539279302981224,0,2017-07-13
"Kir18_MG3_25_10-may_22-oct","Generic_MG3","Kiro",2018,25,"10-may","22-oct",1,1,"paddock","2018-06-25 12:00:00",4.06075713927002,"StartFlowering",263.182386958617,0,0,0,363.449552291799,1,1,1,1,1.2874953540056,1.07655673169738,0.785472105108181,0.486780831402065,0.400718393499543,0.393096996109865,0.22565571668373,0,0,0,2018-06-25
"Kir18_MG4_25_10-may_22-oct","Generic_MG4","Kiro",2018,25,"10-may","22-oct",1,1,"paddock","2018-07-03 12:00:00",4.00676860241125,"StartFlowering",367.188261671297,0,0,0,509.801532359019,1,0.900522737839696,1,0.900522737839696,1.20619209701296,1.4124820087672,1.08139743473451,0.73044801405508,0.601601013881479,0.606511085730153,0.549285772849146,0.424202207942818,0,0,2018-07-03
"Kir19_MG3_25_10-jun_17-oct","Generic_MG3","Kiro",2019,25,"10-jun","17-oct",1,1,"paddock","2019-07-24 12:00:00",4.01704797772891,"StartFlowering",238.348219891896,0,0,0,327.4782412536,1,0.934245502708681,1,0.934245502708681,0.520797751088929,1.02884331710423,0.894679038160068,0.864646647966584,0.747508532270324,0.723407073850109,0.0631808313765558,0,0,0,2019-07-24
"Kir19_MG4_25_10-jun_17-oct","Generic_MG4","Kiro",2019,25,"10-jun","17-oct",1,1,"paddock","2019-07-31 12:00:00",4.04011134771952,"StartFlowering",316.001371935483,0,0,0,435.010014853165,1,1,1,1,1.99231498074228,0.701216078158494,0.557508024902268,0.569644132630725,0.507063702291541,0.508489729599501,0.475021884348386,0.0643936717564907,0,0,2019-07-31
"Kir20_MG4_25_18-may_12-oct","Generic_MG4","Kiro",2020,25,"18-may","12-oct",1,1,"paddock","2020-07-13 12:00:00",4.04566383418,"StartFlowering",385.867509381189,0,0,0,535.256266988768,1,0.956640876783277,1,0.956640876783277,1.32707287645468,1.28035945478472,1.03453212596821,0.683429457837188,0.590627108990296,0.601413624575556,0.54682070064725,0.462978852536422,0,0,2020-07-13
"Kir20_MG5_25_18-may_12-oct","Generic_MG5","Kiro",2020,25,"18-may","12-oct",1,1,"paddock","2020-07-22 12:00:00",4.01659543913607,"StartFlowering",506.655593132666,0,0,0,704.126392495515,1,1,1,1,1.44049771269879,1.13128578238899,0.736559305829715,0.331552091009468,0.278386120522325,0.291710242690544,0.273503273010203,0.278572093962793,0.315044267793779,0.0724981761362923,2020-07-22
"Kir21_MG3_25_06-apr_14-oct","Generic_MG3","Kiro",2021,25,"06-apr","14-oct",1,1,"paddock","2021-06-23 12:00:00",4.00420071337274,"StartFlowering",248.199433249907,0,0,0,343.051727712757,1,1,1,1,0.598997529037015,0.937261366473368,0.835455972780308,0.773188501307019,0.616728952091487,0.547144716451737,0.46518836175934,0.431154044339375,0.499450124901575,0.143494156287657,2021-06-23
"Kir21_MG4_25_06-apr_14-oct","Generic_MG4","Kiro",2021,25,"06-apr","14-oct",1,1,"paddock","2021-07-02 12:00:00",4.02218805716522,"StartFlowering",354.661154895994,0,0,0,491.588161972792,1,1,1,1,1.10598100204081,0.635414751946119,0.576293137146875,0.559170240446772,0.454838315612946,0.417428224316223,0.365493496310687,0.355908565455234,0.385478244587636,0.362653269896543,2021-07-02
"Kir21_MG5_25_06-apr_14-oct","Generic_MG5","Kiro",2021,25,"06-apr","14-oct",1,1,"paddock","2021-07-13 12:00:00",4.01710137668773,"StartFlowering",502.927640729853,0,0,0,700.5263676131,1,0.93849047747816,1,0.93849047747816,1.48488522298009,0.564397880099875,0.536053440496512,0.563921045260545,0.479758222080935,0.466262695608212,0.428480093294763,0.433922992385306,0.460959119742183,0.454813146611168,2021-07-13
"McC07_MG4_39_12-jul_19-oct","Generic_MG4","McCune",2007,39,"12-jul","19-oct",1,1,"paddock","2007-08-18 12:00:00",4.03949983989891,"StartFlowering",213.143523784551,0,0,0,281.279529524346,1,0.584263504750241,1,0.584263504750241,0.271436109853215,0.828151400325916,0.749174147994807,0.727338308328298,0.707292457318345,0.211102941428279,0,0,0,0,2007-08-18
"McC07_MG5_34_12-jul_16-nov","Generic_MG5","McCune",2007,34,"12-jul","16-nov",1,1,"paddock","2007-08-22 12:00:00",4.07337358096548,"StartFlowering",248.511498567496,0,0,0,330.359865969003,1,0.972340219601048,1,0.972340219601048,1.22177638838353,0.71651274637734,0.658218528071956,0.655442376704949,0.643583495328609,0.56528829412229,0,0,0,0,2007-08-22
"McC07_MG5_39_12-jul_19-oct","Generic_MG5","McCune",2007,39,"12-jul","19-oct",1,1,"paddock","2007-08-22 12:00:00",4.07337358096548,"StartFlowering",264.564673737329,0,0,0,348.82553444244,1,0.907482674895093,1,0.907482674895093,1.22505554268325,0.70508580706867,0.649829966002293,0.651142633913434,0.6420966533198,0.565054928353028,0,0,0,0,2007-08-22
"McC08_MG4_39_26-jun_24-oct","Generic_MG4","McCune",2008,39,"26-jun","24-oct",1,1,"paddock","2008-08-08 12:00:00",4.06061790862548,"StartFlowering",283.729803728238,0,0,0,378.509508085737,1,0.998188121102556,1,0.998188121102556,1.158335082861,1.00411349423831,0.512981909240569,0.573995932590014,0.572413101826369,0.576125966338814,0.0345298456214032,0,0,0,2008-08-08
"McC08_MG5_39_26-jun_24-oct","Generic_MG5","McCune",2008,39,"26-jun","24-oct",1,1,"paddock","2008-08-13 12:00:00",4.01127046546,"StartFlowering",346.159343836183,0,0,0,461.987813072223,1,1,1,1,1.56316928942134,1.38478869988802,0.720927906884256,0.420645324100481,0.422288607865719,0.434140934271529,0.295799037712585,0,0,0,2008-08-13
"McC09_MG4_39_23-jun_03-dec","Generic_MG4","McCune",2009,39,"23-jun","03-dec",1,1,"paddock","2009-08-07 12:00:00",4.02175012221601,"StartFlowering",326.932161545318,0,0,0,439.41013033869,1,0.618279129444228,1,0.618279129444228,0.339243741348834,0.851483640277183,0.729390917119821,0.601309175994628,0.54407243396403,0.549495781946159,0.229501670409213,0,0,0,2009-08-07
"McC09_MG5_34_23-jun_03-dec","Generic_MG5","McCune",2009,34,"23-jun","03-dec",1,1,"paddock","2009-08-13 12:00:00",4.06913113322849,"StartFlowering",370.336288340813,0,0,0,499.099292361048,1,0.575360245749463,1,0.575360245749463,0.387310433258264,0.650888559083768,0.589802857399158,0.521269236994994,0.470020811586172,0.485881115438497,0.414519084854197,0.156233528996941,0,0,2009-08-13
"McC09_MG5_39_23-jun_03-dec","Generic_MG5","McCune",2009,39,"23-jun","03-dec",1,1,"paddock","2009-08-13 12:00:00",4.06913113322849,"StartFlowering",395.050970331545,0,0,0,527.511378219636,1,0.539915545246814,1,0.539915545246814,0.382491973902967,0.635788545326157,0.573574805748624,0.500660599638093,0.464150618780207,0.485024807987383,0.414473580187546,0.156232205029477,0,0,2009-08-13
"McC10_MG5_30_23-jun_05-nov","Generic_MG5","McCune",2010,30,"23-jun","05-nov",1,1,"paddock","2010-08-10 12:00:00",4.03249150437774,"StartFlowering",325.514350603786,0,0,0,438.208093704112,0.889999961853027,0.542754534102789,0.889999961853027,0.542754534102789,0.136802634836805,0.723503606005272,0.597475095222435,0.568634841738107,0.52302535029379,0.529829832446464,0.435847248060708,0,0,0,2010-08-10
"McC11_MG4_30_15-jun_01-nov","Generic_MG4","McCune",2011,30,"15-jun","01-nov",1,1,"paddock","2011-08-02 12:00:00",4.02655633116318,"StartFlowering",250.519378393691,0,0,0,329.531533036342,0.665000057220459,0.423700473131539,0.665000057220459,0.423700473131539,0.470166014010995,0.359464926438312,0.3728606412052,0.470125718707071,0.486813501227953,0.5146865484065,0.412727425323018,0,0,0,2011-08-02
"McC11_MG5_30_15-jun_01-nov","Generic_MG5","McCune",2011,30,"15-jun","01-nov",1,1,"paddock","2011-08-09 12:00:00",4.00269106503125,"StartFlowering",311.678570719424,0,0,0,411.254851354378,1,0.968290676717657,1,0.968290676717657,1.04419450955382,0.270396315099893,0.282344166988443,0.375774537272544,0.403135780126429,0.444479465098718,0.379753924345263,0.374937811940854,0,0,2011-08-09
"McC13_MG4_30_13-jun_13-nov","Generic_MG4","McCune",2013,30,"13-jun","13-nov",1,1,"paddock","2013-07-31 12:00:00",4.05555078727888,"StartFlowering",269.486119805315,0,0,0,358.54346201341,1,1,1,1,1.18645659918553,1.13588465121095,0.828271552686144,0.424961039877284,0.260130192482742,0.271869018075976,0.220644322851103,0,0,0,2013-07-31
"McC13_MG5_30_13-jun_13-nov","Generic_MG5","McCune",2013,30,"13-jun","13-nov",1,1,"paddock","2013-08-06 12:00:00",4.02472360298281,"StartFlowering",350.460528261061,0,0,0,471.174581675265,1,1,1,1,1.52118525767603,1.29353807816855,1.03533020974552,0.849356613130294,0.672925241284719,0.446747910446386,0.27134364936155,0.197701810575354,0,0,2013-08-06
"McC14_MG4_34_25-jun_12-nov","Generic_MG4","McCune",2014,34,"25-jun","12-nov",1,1,"paddock","2014-08-09 12:00:00",4.04992414036724,"StartFlowering",267.719484125673,0,0,0,356.614551359688,1,0.745541398434528,1,0.745541398434528,1.12201809997331,0.424877611428862,0.465448253798848,0.540059204906232,0.54063059541711,0.54986143132771,0.227681732161837,0,0,0,2014-08-09
"McC14_MG5_34_25-jun_12-nov","Generic_MG5","McCune",2014,34,"25-jun","12-nov",1,1,"paddock","2014-08-14 12:00:00",4.00121678092851,"StartFlowering",320.704602945957,0,0,0,427.17216140418,1,0.522581014247926,1,0.522581014247926,0.49272518605509,0.338885932729952,0.381447848760548,0.460424335184073,0.472287525105438,0.495379018192663,0.418752189081505,0.0960559958127559,0,0,2014-08-14
"McC15_MG4_34_24-jun_02-nov","Generic_MG4","McCune",2015,34,"24-jun","02-nov",1,1,"paddock","2015-08-06 12:00:00",4.04361689433928,"StartFlowering",260.882301321952,0,0,0,345.57269143126,1,1,1,1,1.50390552998529,0.682169286251274,0.472961433569334,0.478339225036867,0.448417562997928,0.44803631824453,0.0731854486617552,0,0,0,2015-08-06
"McC15_MG5_34_24-jun_02-nov","Generic_MG5","McCune",2015,34,"24-jun","02-nov",1,1,"paddock","2015-08-11 12:00:00",4.03295177387516,"StartFlowering",331.25971476752,0,0,0,441.746052184747,1,0.912645456388544,1,0.912645456388544,1.93716719396008,0.981007190792293,0.511099687770036,0.533830498299978,0.512432458845086,0.527365691120095,0.426097991608567,0,0,0,2015-08-11
"McC16_MG5_38_15-jun_10-nov","Generic_MG5","McCune",2016,38,"15-jun","10-nov",1,1,"paddock","2016-08-04 12:00:00",4.00768749109891,"StartFlowering",422.843124937764,0,0,0,565.777848230573,0.944999980926514,0.539446825985854,0.944999980926514,0.539446825985854,0.412962460925816,0.754051222426267,0.58269137564855,0.54565778956112,0.493982463349947,0.502340521558669,0.424069475326936,0.0979963883857494,0,0,2016-08-04
"McC16_MG6_38_15-jun_10-nov","Generic_MG6","McCune",2016,38,"15-jun","10-nov",1,1,"paddock","2016-08-12 12:00:00",4.0517737817247,"StartFlowering",524.600176725793,0,0,0,701.574221607836,1,0.73226687950649,1,0.73226687950649,1.51793954050939,1.00901351396803,0.444578556765392,0.43566164097072,0.408173575480643,0.433249326924463,0.369459303972861,0.368987023348297,0.254228457563359,0,2016-08-12
"McC18_MG3_25_06-jun_29-nov","Generic_MG3","McCune",2018,25,"06-jun","29-nov",1,1,"paddock","2018-07-17 12:00:00",4.02362975248637,"StartFlowering",208.511160827256,0,0,0,281.050504004856,1,0.65448931429597,1,0.65448931429597,0.153107365731969,0.563720122959608,0.545351277750588,0.601931768055162,0.589994794100281,0.53639014644074,0,0,0,0,2018-07-17
"McC18_MG4_25_06-jun_29-nov","Generic_MG4","McCune",2018,25,"06-jun","29-nov",1,1,"paddock","2018-07-24 12:00:00",4.06821205697199,"StartFlowering",266.226584781456,0,0,0,357.303483345853,1,0.553079094970021,1,0.553079094970021,0,0.401520652320597,0.412967251591395,0.481679090277572,0.488672831896203,0.514803499304068,0.412886190923576,0,0,0,2018-07-24
"McC18_MG5_25_06-jun_29-nov","Generic_MG5","McCune",2018,25,"06-jun","29-nov",1,1,"paddock","2018-08-01 12:00:00",4.04204706467574,"StartFlowering",335.359936784119,0,0,0,451.206122816784,1,0.641594025956507,1,0.641594025956507,0.865972424476972,0.280025671857411,0.300182924276062,0.373281480502426,0.394059024268315,0.435398382710405,0.372786482402262,0.371166284515058,0.0852023389886467,0,2018-08-01
"McC20_MG4_25_01-jul_07-nov","Generic_MG4","McCune",2020,25,"01-jul","07-nov",1,1,"paddock","2020-08-11 12:00:00",4.09285530968987,"StartFlowering",206.965522599623,0,0,0,279.775606280144,1,0.719985693806745,1,0.719985693806745,0.48215888926608,0.476751943982811,0.527489909990072,0.617030029050671,0.594631303929977,0.536547579993085,0,0,0,0,2020-08-11
"McC20_MG5_25_01-jul_07-nov","Generic_MG5","McCune",2020,25,"01-jul","07-nov",1,1,"paddock","2020-08-15 12:00:00",4.02637679699508,"StartFlowering",241.17366645253,0,0,0,325.171992723898,1,0.537952724045345,1,0.537952724045345,0.185649276044263,0.395962291612229,0.45126575904713,0.543540438593296,0.53416170392477,0.548428178592477,0.227346919737686,0,0,0,2020-08-15
"Ona13_MG4_30_13-may_14-oct","Generic_MG4","Onaga",2013,30,"13-may","14-oct",1,1,"paddock","2013-07-16 12:00:00",4.00500591740465,"StartFlowering",414.395107226854,0,0,0,566.420062322189,1,0.62330290770201,1,0.62330290770201,0.145280022970649,0.47261536286578,0.521559028416742,0.433313951984432,0.447162375685765,0.435972232375783,0.420170810341608,0.435966298178098,0.515990376566428,0.107360174811679,2013-07-16
"Ona14_MG4_34_06-may_08-oct","Generic_MG4","Onaga",2014,34,"06-may","08-oct",1,1,"paddock","2014-07-12 12:00:00",4.02300014134541,"StartFlowering",497.932199451432,0,0,0,686.790970483316,1,0.831228600160592,1,0.831228600160592,1.57668820410786,0.758891329094522,0.698015459592653,0.55931132927317,0.532325955884949,0.47906532674267,0.430554920668491,0.410619208545261,0.439158983367235,0.169580070627498,2014-07-12
"Ona15_MG3_34_22-jun_21-oct","Generic_MG3","Onaga",2015,34,"22-jun","21-oct",1,1,"paddock","2015-08-04 12:00:00",4.09530384979855,"StartFlowering",288.543032107711,0,0,0,392.402963017214,1,1,1,1,1.28768510735663,1.33349910442546,1.0274585479932,0.668872144265611,0.63808461499459,0.598903746054403,0.107127615982275,0,0,0,2015-08-04
"Ona15_MG4_34_22-jun_21-oct","Generic_MG4","Onaga",2015,34,"22-jun","21-oct",1,1,"paddock","2015-08-09 12:00:00",4.03754419827361,"StartFlowering",358.583078017912,0,0,0,488.791536898766,1,1,1,1,1.5770275472827,0.961514302361642,0.779744433356823,0.517944001833154,0.504683340077075,0.481790090025449,0.426489054161601,0,0,0,2015-08-09
"Ona16_MG3_38_10-may_27-oct","Generic_MG3","Onaga",2016,38,"10-may","27-oct",1,1,"paddock","2016-07-07 12:00:00",4.00823695950678,"StartFlowering",350.218082135561,0,0,0,470.119387564861,1,0.865074028717154,1,0.865074028717154,2.54200420682939,0.942885684919266,0.545223163242726,0.470410698907161,0.510295143600179,0.521948588073601,0.505175752571929,0.264741467354195,0,0,2016-07-07
"Ona16_MG4_38_10-may_27-oct","Generic_MG4","Onaga",2016,38,"10-may","27-oct",1,1,"paddock","2016-07-16 12:00:00",4.0493843391195,"StartFlowering",491.568428636093,0,0,0,664.103556737306,1,1,1,1,2.12497219568375,1.47477812345982,0.410788100327648,0.346981766755524,0.399281455474681,0.424711135231769,0.425779307446744,0.434622193375503,0.480252772265927,0,2016-07-16
"Ona17_MG4_38_15-may_27-oct","Generic_MG4","Onaga",2017,38,"15-may","27-oct",1,1,"paddock","2017-07-19 12:00:00",4.04653250113591,"StartFlowering",500.456566700405,0,0,0,676.860163233871,1,0.574741602228785,1,0.574741602228785,0.544236160321296,0.535364545620663,0.382616667905982,0.331361019644419,0.384555742423539,0.404518395036177,0.406124928778668,0.429146111098265,0.501468924385076,0.178402086221557,2017-07-19
"Ona17_MG5_38_15-may_27-oct","Generic_MG5","Onaga",2017,38,"15-may","27-oct",1,1,"paddock","2017-07-28 12:00:00",4.01640290179265,"StartFlowering",603.572092881469,0,0,0,810.671317287737,1,0.758203299345452,1,0.758203299345452,2.07560894317605,0.441986313491267,0.27994184177717,0.248923342290223,0.306911629715644,0.336229176919117,0.351873528954892,0.390738402273937,0.436631101183081,0.442427498238025,2017-07-28
"Ona18_MG3_38_11-may_19-nov","Generic_MG3","Onaga",2018,38,"11-may","19-nov",1,1,"paddock","2018-06-29 12:00:00",4.03028950640632,"StartFlowering",332.280938594365,0,0,0,445.663996254023,0.914999961853027,0.515905731094958,0.914999961853027,0.515905731094958,0.799087280184415,0.45548243230145,0.536398497560031,0.483447092997205,0.543033379876332,0.553915880647651,0.515794427192294,0,0,0,2018-06-29
"Ona18_MG4_38_11-may_19-nov","Generic_MG4","Onaga",2018,38,"11-may","19-nov",1,1,"paddock","2018-07-08 12:00:00",4.02298852257493,"StartFlowering",438.403616024048,0,0,0,585.385926983364,1,0.450765068930575,1,0.450765068930575,0.670366126261834,0.305467239153069,0.381176770527765,0.357872643050386,0.427602782049476,0.45503705630645,0.449812713067929,0.428051679194553,0.135737075293528,0,2018-07-08
"Ott04_MG3_34_01-jun_25-oct","Generic_MG3","Ottawa",2004,34,"01-jun","25-oct",1,1,"paddock","2004-07-18 12:00:00",4.00894800991826,"StartFlowering",289.762712884376,0,0,0,394.019796865098,1,1,1,1,0.99984788993225,1.40983516385677,0.91797718606828,0.844974899723051,0.726018440854479,0.618081149999688,0.294023306308727,0,0,0,2004-07-18
"Ott04_MG4_34_01-jun_25-oct","Generic_MG4","Ottawa",2004,34,"01-jun","25-oct",1,1,"paddock","2004-07-26 12:00:00",4.03147310106954,"StartFlowering",390.330647832796,0,0,0,531.80958197882,0.890000009536743,1,0.890000009536743,1,1.4606931095359,1.34459000847541,0.578847003802767,0.356201033666206,0.317261557464745,0.279177497545515,0.24851646084284,0.179338825598833,0,0,2004-07-26
"Ott04_MG5_34_01-jun_25-oct","Generic_MG5","Ottawa",2004,34,"01-jun","25-oct",1,1,"paddock","2004-08-03 12:00:00",4.00775702763731,"StartFlowering",503.637036440216,0,0,0,688.951664309996,1,1,1,1,1.41239061604166,1.66293224215572,1.05539365900339,0.754651232814637,0.535247780936988,0.478702589878125,0.431365750257665,0.438757115476973,0.506634378765217,0,2004-08-03
"Ott05_MG4_34_25-may_25-oct","Generic_MG4","Ottawa",2005,34,"25-may","25-oct",1,1,"paddock","2005-07-20 12:00:00",4.05454094600135,"StartFlowering",441.636403196395,0,0,0,604.200626578101,1,1,1,1,1.44448350053179,0.769931304785085,0.491821704816719,0.472510384740897,0.413682237585951,0.35486257789573,0.304449362004358,0.26645246631973,0,0,2005-07-20
"Ott05_MG5_34_25-may_25-oct","Generic_MG5","Ottawa",2005,34,"25-may","25-oct",1,1,"paddock","2005-07-29 12:00:00",4.03627706970758,"StartFlowering",565.264651950511,0,0,0,773.662754406734,1,0.711545122283187,1,0.711545122283187,1.06530743395323,0.85709721902396,0.537032405372813,0.569081076180867,0.525114297117932,0.469551481492912,0.415012136536372,0.441582915970011,0.522275001854413,0.11776035663995,2005-07-29
"Ott06_MG4_34_08-jun_24-oct","Generic_MG4","Ottawa",2006,34,"08-jun","24-oct",1,1,"paddock","2006-07-30 12:00:00",4.02440171383928,"StartFlowering",374.308237241823,0,0,0,504.763936128293,0.860000038146973,0.495441611870205,0.860000038146973,0.495441611870205,0.516260470352726,0.721866901506917,0.313055535352445,0.432627473270534,0.476221062215771,0.485070226698595,0.468818320247871,0.249624093619117,0,0,2006-07-30
"Ott06_MG5_34_08-jun_24-oct","Generic_MG5","Ottawa",2006,34,"08-jun","24-oct",1,1,"paddock","2006-08-07 12:00:00",4.04241692242517,"StartFlowering",447.022276292305,0,0,0,598.315592253744,1,0.465019997659985,1,0.465019997659985,0.190580565366779,0.501627200084948,0.220718312892213,0.33437073805221,0.385363870808531,0.407272732498915,0.40297035859356,0.440866103104049,0.399106940799569,0,2006-08-07
"Ott07_MG3_34_25-may_12-oct","Generic_MG3","Ottawa",2007,34,"25-may","12-oct",1,1,"paddock","2007-07-13 12:00:00",4.06397791360001,"StartFlowering",322.783416206138,0,0,0,438.893157350346,1,1,1,1,0.785687719339512,1.19112308035847,0.798215282013461,0.728821753878357,0.629819714192398,0.546845374884252,0.463869830437841,0,0,0,2007-07-13
"Ott07_MG4_34_25-may_12-oct","Generic_MG4","Ottawa",2007,34,"25-may","12-oct",1,1,"paddock","2007-07-20 12:00:00",4.03904147621333,"StartFlowering",427.84647822073,0,0,0,583.764446420866,1,0.899791629508043,1,0.899791629508043,0.464359269344998,1.13196773620135,0.762563923012692,0.75693149607058,0.680074299538884,0.595817348921012,0.514280622968534,0.525502947112896,0.0144132287891301,0,2007-07-20
